☆央卫☆,#genre#
NewTV古装剧场 4M1080,http://117.148.187.14/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229011/index.m3u8
NewTV古装剧场 4M1080,http://117.148.187.97/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229710/index.m3u8
NewTV海外剧场 4M1080,http://117.148.187.70/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229062/index.m3u8
NewTV海外剧场 4M1080,http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229654/index.m3u8
四川峨眉电影 8M1080,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-

business/live/scem/index.m3u8?IAS
UTV优视影院 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-youshiyy/index.m3u8?IAS
UTV优视教育 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-youshijy/index.m3u8?IAS
UTV卡通动画 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-katondonghua/index.m3u8?IAS
UTV家庭影院 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-jiatingjc/index.m3u8?IAS
UTV影视精选 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-dongzuody/index.m3u8?IAS
UTV文化教育 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-meiliqingchun/index.m3u8?IAS
UTV时尚音乐 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-shishangmusic/index.m3u8?IAS
UTV炫酷动漫 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-xuankudm/index.m3u8?IAS
UTV热播剧场 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-rebojuc/index.m3u8?IAS
UTV电影天地 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-dianyingtd/index.m3u8?IAS
UTV第一剧场 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-diyijc/index.m3u8?IAS
UTV第一电影 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-diyidy/index.m3u8?IAS
UTV纪实天下 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-jishitianxia/index.m3u8?IAS
UTV经典剧场 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-jingdianjuc/index.m3u8?IAS
UTV经典影视 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-jingdianys/index.m3u8?IAS
UTV舞蹈视界 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-youshizy/index.m3u8?IAS
UTV都市剧场 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-doushijuc/index.m3u8?IAS
UTV金色童年 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-jinsetongnian/index.m3u8?IAS
UTV钓鱼生活 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-xijutiandi/index.m3u8?IAS
UTV风云体育 576,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-

1500k-576P-fengyuntiyu/index.m3u8?IAS
IPTV3+综艺,http://39.134.39.38/PLTV/88888888/224/3221226265/index.m3u8
IPTV5+体

育,http://39.134.39.38/PLTV/88888888/224/3221226267/index.m3u8#http://39.134.24.202/PLTV/88888888/224/3221226015/index

.m3u8
IPTV6+电影,http://39.134.39.38/PLTV/88888888/224/3221226269/index.m3u8
IPTV8+电

视,http://39.134.39.38/PLTV/88888888/224/3221226271/index.m3u8#http://39.134.24.202/PLTV/88888888/224/3221226013/index

.m3u8
IPTV法制频道,http://39.134.39.38/PLTV/88888888/224/3221226258/index.m3u8
IPTV野外频道,http://39.134.39.38/PLTV/88888888/224/3221226262/index.m3u8
IPTV谍战剧场,http://39.134.39.38/PLTV/88888888/224/3221226256/index.m3u8
IPTV相声小品,http://39.134.24.202/PLTV/88888888/224/3221226011/index.m3u8
SiTV动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV劲爆体育,http://39.134.39.39/PLTV/88888888/224/3221226170/index.m3u8
SiTV极速汽车,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
SiTV极速赛车,http://39.134.39.39/PLTV/88888888/224/3221226310/index.m3u8
SiTV欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
SiTV游戏风云,http://39.134.39.39/PLTV/88888888/224/3221226187/index.m3u8
SiTV游戏世界,http://39.134.39.39/PLTV/88888888/224/3221226337/index.m3u8
SiTV都市剧场,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
SiTV东方影视,http://39.134.39.39/PLTV/88888888/224/3221226189/index.m3u8
SiTV五星体育,http://39.134.39.39/PLTV/88888888/224/3221226178/index.m3u8
精彩综艺,http://39.134.24.193/PLTV/88888888/224/3221225807/index.m3u8?epg=cntv-cctv3?回看

=http://39.134.24.193/PLTV/88888888/224/3221225807/index.m3u8#.smil
精彩体育,http://39.134.24.193/PLTV/88888888/224/3221225809/index.m3u8?epg=cntv-cctv5?回看

=http://39.134.24.193/PLTV/88888888/224/3221225809/index.m3u8#.smil
精彩电影,http://39.134.24.193/PLTV/88888888/224/3221225811/index.m3u8?epg=cntv-cctv6?回看

=http://39.134.24.193/PLTV/88888888/224/3221225811/index.m3u8#.smil
精彩电视,http://39.134.24.193/PLTV/88888888/224/3221225813/index.m3u8?epg=cntv-cctv8?回看

=http://39.134.24.193/PLTV/88888888/224/3221225813/index.m3u8#.smil
高清动画,http://112.17.40.140/PLTV/88888888/224/3221226176/index.m3u8
高清美剧,http://112.17.40.140/PLTV/88888888/224/3221226179/index.m3u8
高清古装,http://112.17.40.140/PLTV/88888888/224/3221226181/index.m3u8
高清现代,http://112.17.40.140/PLTV/88888888/224/3221226245/index.m3u8
☆4K区☆,#genre#
高清电视QQ交流群,https://vd2.bdstatic.com/mda-kcnbpzh3uh1txtxi/hd/mda-kcnbpzh3uh1txtxi.mp4?auth_key=1612314700-0-0-

228382a3eb4147c105761f9b342c0b28&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
1125895186,https://vd2.bdstatic.com/mda-kcnbpzh3uh1txtxi/hd/mda-kcnbpzh3uh1txtxi.mp4?auth_key=1612314700-0-0-

228382a3eb4147c105761f9b342c0b28&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
4K花园,http://223.110.243.150/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8?
北京IPTV4K,http://221.179.136.149/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
电影IPTV4K,http://bjyd1.jilu8.cn/PLTV/88888888/224/3221226550/1.m3u8
广东综艺4K,http://player.200877926.top/1786/gd/gdtvm3u8.php?id=gdzy
广东综艺4K,http://111.161.121.214/nclive.grtn.cn/4K/sd/live.m3u8
南国都市4K,http://158417cjz.xyz/cz1.php?id=shenghuo
南国都市4K,http://61.151.179.192/aplays.gztv.com/sec/shenghuos.m3u8
CCTV4K,http://39.134.176.148/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://112.17.40.140:80/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/index.m3u8?fmt=ts2hls
欢笑剧场4K,http://39.134.39.39/PLTV/88888888/224/3221226318/index.m3u8
求索记录4K,http://39.134.65.162/PLTV/88888888/224/3221225713/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
爱上4K,http://39.134.24.24/PLTV/88888888/224/3221226005/index.m3u8
北京冬奥纪实4K,http://221.179.217.9/otttv.bj.chinamobile/PLTV/88888888/224/3221226564/1.m3u8
海看 4K,http://120.221.5.105:8089/PLTV/88888888/224/3221225833/1.m3u8
纯享 4K,http://39.134.156.15/PLTV/88888888/224/3221225670/index.m3u8
南国都市4K,http://116.199.5.51:8114/00000000/index.m3u8?

&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=123&

Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
CCTV 

4K,http://112.17.40.12/PLTV/88888888/224/3221226758/1.m3u8#http://117.148.187.56/PLTV/88888888/224/3221226758/index.m3

u8?icpid=88888888&from=5&ocs=2_117.148.187.40_80&hms_devid=373
CCTV-4K,1641&online=1574401712&vqe=3
CCTV4K 30M,http://116.199.5.51:8114/00000000/index.m3u8?

&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=82&F

sv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州南国都市 19M,http://116.199.5.51:8114/00000000/index.m3u8?

&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=123&

Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
北京4K,https://hls.cntv.myalicdn.com/asp/hls/8000/0303000a/3/default/c698d3595f504fd09044e0b6615040f0/8000.m3u8
咪咕

4K,http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8#http://221.179.217.9/otttv.bj.ch

inamobile.com/PLTV/88888888/224/3221226400/1.m3u8
欢笑剧场4K,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226399/1.m3u8
SiTV欢笑剧场4K,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226144/3.m3u8
SiTV欢笑剧场 12M2160,http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227715/index.m3u8
CCTV4K 35M2160,http://117.148.187.56/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/01.m3u8?fmt=ts2hls
百视通4K 22M2160,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229311/01.m3u8?fmt=ts2hls
咪咕体育 31M2160HDR,http://117.148.187.45/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230352/index.m3u8
咪咕体育2 31M2160HDR,http://117.148.187.54/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230373/index.m3u8
广东综艺 35M2160HDR,http://116.199.5.51:8114/00000000/index.m3u8?

&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=77&F

sv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州南国都市 19M2160,http://116.199.5.51:8114/00000000/index.m3u8?

&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=123&

Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
咪咕视频 30M2160,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226255/index.m3u8
咪咕视频,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226258/index.m3u8
纯享

4k,http://112.50.243.8/PLTV/88888888/224/3221226825/1.m3u8#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn/00

0000001000/1000000004000011651/index.m3u8?channel-

id=ystenlive&Contentid=1000000004000011651&livemode=1&authCode=3a&stbId=8A3603DD004735200000049573C4E39B&version=1.0&o

waccmark=1000000004000011651&owchid=ystenlive&owsid=6721581571186720581&AuthInfo=QejU

%2ByFkapDLEHjn7Vi7Bsh98cz5RjIeOqbMi0Qqlame2O8Id%2BgCUUdS4cJUD1ieqKIx8wFJ0pPdF5P8MGRzRrjFLuuRCIZ2D2ha%2Fr9iiM

%2BAnSOfyc4s5zWrjzUdrEbf
百事4K频道,http://112.17.40.145/PLTV/88888888/224/3221226718/index.m3u8
3D频

道,http://112.17.40.140/PLTV/88888888/224/3221226475/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226475/inde

x.m3u8
☆备用☆,#genre#
高清电视QQ交流群,https://vd2.bdstatic.com/mda-kcnbpzh3uh1txtxi/hd/mda-kcnbpzh3uh1txtxi.mp4?auth_key=1612314700-0-0-

228382a3eb4147c105761f9b342c0b28&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
1125895186,https://vd2.bdstatic.com/mda-kcnbpzh3uh1txtxi/hd/mda-kcnbpzh3uh1txtxi.mp4?auth_key=1612314700-0-0-

228382a3eb4147c105761f9b342c0b28&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
凤凰中文,http://223.110.245.138/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
澳门莲花,http://live-hls.macaulotustv.com/lotustv/5562e9e4d409d24c9600075c.m3u8
有线財經,http://125.89.166.215/live-

hwcdn.utvlive.top:80/live/0a5615586f6d450d889e1fe76fcb0f4d/ac715369d4ca49f094ef2cba593f8b19-1.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱3,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
八大第一台,P2p://ns2.hellotvvod.com:9906/5fc8a0420006e4ca5148a4155c5a661f.ts 
八大戲劇台,P2p://ns2.hellotvvod.com:9906/5fc8a12900013eaf514c28f64701660a.ts 
八大娛樂台,P2p://ns2.hellotvvod.com:9906/5fc8a042000108b55148a28f693f3237.ts 
公視,P2p://ns2.hellotvvod.com:9906/5fc89eac000ec1d1514274296f4d5637.ts 
三立戲劇台,P2p://ns2.hellotvvod.com:9906/5fdcc603000df3b8058fc29a57e54474.ts 
龍華戲劇,P2p://ns2.hellotvvod.com:9906/5fb6815200069dfb0a7fca760a1e0e97.ts 
靖天戲劇台,P2p://ns2.hellotvvod.com:9906/5fc124a100071c32340db72d5cfc6793.ts 
AMC最愛電影,P2p://ns2.hellotvvod.com:9906/5fc4e5220004e7d242b5ae895d4d61c8.ts 
CatchPlay電影台,P2p://ns2.hellotvvod.com:9906/5fbe640a0004f803294d68c96e964443.ts
壹電視電影台,P2p://ns2.hellotvvod.com:9906/5fdcb44e000ed447054a97d17bb45cfa.ts 
影迷數位電影台,P2p://ns2.hellotvvod.com:9906/5fbe43f80007198328d02305399035e5.ts
歐洲電影台,P2p://ns2.hellotvvod.com:9906/5fc4dadd000a430d428d92681d0576c1.ts 
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
FOX体育新闻,https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master1280x720.m3u8
☆港台☆,#genre#
高清电视QQ交流群,https://vd2.bdstatic.com/mda-kcnbpzh3uh1txtxi/hd/mda-kcnbpzh3uh1txtxi.mp4?auth_key=1612314700-0-0-

228382a3eb4147c105761f9b342c0b28&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
1125895186,https://vd2.bdstatic.com/mda-kcnbpzh3uh1txtxi/hd/mda-kcnbpzh3uh1txtxi.mp4?auth_key=1612314700-0-0-

228382a3eb4147c105761f9b342c0b28&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
J2,P2p://198.255.74.56:41197/600dbefb00079fe37bdc95e40d126699
J2(备),P2p://198.255.74.56:41197/600dbe6c000db4287bda68da7f4bbe3f
无线新闻台,P2p://198.255.74.56:41197/600dbefb000757547bdc95d2c38a11c1
无线新闻(备),P2p://198.255.74.56:41197/600dbe6c000be0b27bda68636b13256c
翡翠台,P2p://198.255.74.56:41197/600dbef6000a75b87bdc8316c0c1d8d4
翡翠台(备),P2p://198.255.74.56:41197/600dbe6c000cc8f27bda689e69b407cc
奇妙电视,P2p://198.255.74.56:41197/600dbef6000992d07bdc82dc42b7278f
明珠台,P2p://198.255.74.56:41197/600dbef60008a2f47bdc829eba3c1ded
RHK31,P2p://198.255.74.56:41197/600dbe7400032e8e7bda8569104ce1b8
RHK32,P2p://198.255.74.56:41197/600dbef60007ca4e7bdc826798c1bb07
VIUTU,P2p://198.255.74.56:41197/600dbef60006f0927bdc822fa302dc15
VIUTU_6,P2p://198.255.74.56:41197/600dbef600060bcf7bdc81f5207d0998
无线财经资讯台,P2p://198.255.74.56:41197/600dbef600052c8e7bdc81bb135103e1
香港开电视,P2p://198.255.74.56:41197/600dbe7400015fd77bda84f2ec7c1018
星空卫视,P2p://198.255.74.56:41197/600dbef6000450717bdc8183517b605a
澳门莲花,P2p://198.255.74.56:41197/600dbef6000372337bdc814a689b9931
澳门莲花(备),P2p://198.255.74.56:41197/600dbe7300087bd07bda82dcfed77ab5
凤凰中文台HD,P2p://198.255.74.56:41197/600dbef6000280f37bdc810c981924ca
凤凰中文(备),P2p://198.255.74.56:41197/600dbe73000edc8b7bda847e51c0b1aa
凤凰资讯台HD,P2p://198.255.74.56:41197/600dbef60001a0927bdc80d3772bff35
凤凰资讯(备),P2p://198.255.74.56:41197/600dbe73000dfc1c7bda8445a6d4c55b
凤凰香港台HD,P2p://198.255.74.56:41197/600dbef60000b8eb7bdc80984effbcac
凤凰香港(备),P2p://198.255.74.56:41197/600dbe73000d19387bda840ba9cb6e52
香港有线新闻,P2p://198.255.74.56:41197/600dbef6000068f87bdc8083dad3996a
有线新闻备,P2p://198.255.74.56:41197/600dbf02000aad347bdcb2040d3fc763
电影第一,P2p://198.255.74.56:41197/600dbef0000e5baf7bdc6ca55c2375ae
TVB经典,P2p://198.255.74.56:41197/600dbe6c000826cb7bda676ff07e3886
星河,P2p://198.255.74.56:41197/600dbe6c000a09ce7bda67eaa6faad0d
TVB华丽,P2p://198.255.74.56:41197/600dbe6c00091c657bda67ad0d34268a
有线体育1,P2p://198.255.74.56:41197/600dbe6c00072c687bda672f6a44c3b5
有线体育2,P2p://198.255.74.56:41197/600dbe6c00060aa47bda66e419ef777f
有线电影,P2p://198.255.74.56:41197/600dbe6c00050f1e7bda66a44ae04448
卫视卡视,P2p://198.255.74.56:41197/600dbe6c000414cd7bda66644b9635c3
凤凰电影,P2p://198.255.74.56:41197/600dbf030000fe217bdcb371b4e6a6c4
中视HD,P2p://198.255.74.56:41197/600dbef00008c37a7bdc6b376b306ae7
中视经典,P2p://198.255.74.56:41197/600dbef00009aa5f7bdc6b72b5b0fef0
中视新闻台,P2p://198.255.74.56:41197/600dbef00007d2637bdc6af95972d9a1
东森超视,P2p://198.255.74.56:41197/600dbe6c0003a49a7bda6647cd792d55
公视HD,P2p://198.255.74.56:41197/600dbef00006e2e47bdc6abca4940fbc
民视台湾台,P2p://198.255.74.56:41197/600dbef00005b3307bdc6a6e6681d66e
民视新闻台,P2p://198.255.74.56:41197/600dbef00004c59e7bdc6a3173694a50
民视第一台,P2p://198.255.74.56:41197/600dbee2000d205b7bdc35a535f620eb
民视第一台(备),P2p://198.255.74.56:41197/600dbe7400007b747bda84b82c604894
民视,P2p://198.255.74.56:41197/600dbef00003d8667bdc69f45a726af1
台视HD,P2p://198.255.74.56:41197/600dbef0000348fa7bdc69d0a82e3b59
台视新闻台,P2p://198.255.74.56:41197/600dbeea00027e7b7bdc522c85568f50
华视HD,P2p://198.255.74.56:41197/600dbeea00018e9a7bdc51ee8f4d792c
年代新闻,P2p://198.255.74.56:41197/600dbeea00009ff07bdc51b199a516ba
非凡新闻,P2p://198.255.74.56:41197/600dbee9000ef7367bdc51751f75f969
纬来育乐,P2p://198.255.74.56:41197/600dbee9000e0e3f7bdc513a53b7da02
纬来综合,P2p://198.255.74.56:41197/600dbee9000d255c7bdc50fe5fcb70eb
纬来电影,P2p://198.255.74.56:41197/600dbee9000c3d127bdc50c28b7042a0
纬来体育,P2p://198.255.74.56:41197/600dbee9000b5b627bdc508999c3edb6
纬来戏剧,P2p://198.255.74.56:41197/600dbee9000a4ef77bdc5044ce170c2a
纬来日本,P2p://198.255.74.56:41197/600dbee9000960697bdc500710697893
ELTA综合,P2p://198.255.74.56:41197/600dbf02000d8d317bdcb2c1e244000b
ELTA娱乐,P2p://198.255.74.56:41197/600dbf02000c93377bdcb2819c7bcc9b
东森新闻台,P2p://198.255.74.56:41197/600dbee9000877d57bdc4fcb4979a03c
东森新闻(备),P2p://198.255.74.56:41197/600dbf020005702d7bdcb0ad1fb415a8
东森财经新闻,P2p://198.255.74.56:41197/600dbee90007958d7bdc4f9144374572
东森电影,P2p://198.255.74.56:41197/600dbee9000741567bdc4f7c00b9e2cc
东森洋片,P2p://198.255.74.56:41197/600dbee3000815737bdc3842835a968e
东森综合,P2p://198.255.74.56:41197/600dbee300072a997bdc3806e85926e8
东森戏剧,P2p://198.255.74.56:41197/600dbee3000640f27bdc37ca1c573595
东森幼幼,P2p://198.255.74.56:41197/600dbee30005390f7bdc378770688dfc
壹电视综合HD,P2p://198.255.74.56:41197/600dbee30004561a7bdc374db4ff4f7c
壹电视新闻HD,P2p://198.255.74.56:41197/600dbee300036a7c7bdc3710478e6f35
龙华动画HD,P2p://198.255.74.56:41197/600dbee3000250a67bdc36c86a2ed249
龙华洋片,P2p://198.255.74.56:41197/600dbee3000161037bdc368bde10034b
龙华影剧,P2p://198.255.74.56:41197/600dbee3000080917bdc3651fb355c72
龙华影剧(备),P2p://198.255.74.56:41197/600dbe7300083a1f7bda82cc22128c65
龙华偶像,P2p://198.255.74.56:41197/600dbee2000ee1947bdc3618d3dbb2c4
INEWS,P2p://198.255.74.56:41197/600dbecd0004756e7bdbe165738b7afc
三立新闻,P2p://198.255.74.56:41197/600dbee2000cc1ca7bdc358cb0c845ca
三立台湾台,P2p://198.255.74.56:41197/600dbedc0009db1e7bdc1d5ed8c3d2bf
三立都会台HD,P2p://198.255.74.56:41197/600dbedc0008f9797bdc1d257307a3ba
三立综合台HD,P2p://198.255.74.56:41197/600dbedc000802397bdc1ce552b77b57
三立戏剧台HD,P2p://198.255.74.56:41197/600dbedc00070d457bdc1ca70c7f4922
中天新闻HD,P2p://198.255.74.56:41197/600dbedc00061d427bdc1c69ba4098ea
中天新闻(备),P2p://198.255.74.56:41197/600dbf02000650c87bdcb0e6b512f972
中天综合HD,P2p://198.255.74.56:41197/600dbedc0005037c7bdc1c2158e81aaf
中天亚洲台,P2p://198.255.74.56:41197/600dbedc0004224f7bdc1be74acd8feb
中天亚洲(备),P2p://198.255.74.56:41197/600dbf020007345f7bdcb1214e53bc11
中天娱乐,P2p://198.255.74.56:41197/600dbedc000340ad7bdc1bae62c0d29f
八大第一台,P2p://198.255.74.56:41197/600dbedc0002590c7bdc1b728fab3509
八大戏剧,P2p://198.255.74.56:41197/600dbedc000175997bdc1b384eb6f7b0
八大娱乐台,P2p://198.255.74.56:41197/600dbedc00008c867bdc1afcecdb0995
八大综合,P2p://198.255.74.56:41197/600dbedb000ef05b7bdc1ac3c34f7394
TVBS新闻台HD,P2p://198.255.74.56:41197/600dbedb000e9f7f7bdc1aaf8d719f91
TVBS新闻(备),P2p://198.255.74.56:41197/600dbe6c000ea2f27bda691881f4f511
TVBS欢乐HD,P2p://198.255.74.56:41197/600dbed4000c703d7bdbfec813b03c31
TVBSHD,P2p://198.255.74.56:41197/600dbed4000b8bec7bdbfe8db7f0a351
TVBS综合(备),P2p://198.255.74.56:41197/600dbf02000bb67a7bdcb2481895d80e
靖洋卡通,P2p://198.255.74.56:41197/600dbed4000aa0bd7bdbfe51cdac480b
靖天卡通台,P2p://198.255.74.56:41197/600dbed40009a86b7bdbfe11e56b8b98
靖天电影台HD,P2p://198.255.74.56:41197/600dbed40008b7af7bdbfdd4662f1933
靖天映画HD,P2p://198.255.74.56:41197/600dbed40007d6357bdbfd9aa583a3cd
靖天映画(备),P2p://198.255.74.56:41197/600dbe730009660f7bda8318b581a3e8
靖天国际台,P2p://198.255.74.56:41197/600dbed40006f2177bdbfd60996b2e74
靖天育乐台,P2p://198.255.74.56:41197/600dbed400060f677bdbfd26100ea3aa
靖天日本HD,P2p://198.255.74.56:41197/600dbed40005324b7bdbfced0c83705f
